method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<cnn.RepresentativeTests: void testCategory()>,"['xpath@//androidx.appcompat.app.a.c[@content-desc=""World""]']",[{}],"['id@com.foxnews.android:id/navbar_browse', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]']",cnn,fox,atm,[],[],"['xpath@//androidx.appcompat.app.a.c[@content-desc=""World""]']",[],0,0,1,0,NA,0.0,0.0,2.0
<cnn.RepresentativeTests: void testContact()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_feedback_link']","[{}, {""id"": ""com.foxnews.android:id/watch_tv_button"", ""class"": ""android.widget.Button"", ""bounds"": ""[870,112][1038,175]""}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]']",cnn,fox,atm,[],['id@com.cnn.mobile.android.phone:id/tv_feedback_link'],[],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,1,0,1,0.0,NA,0.5,3.0
<cnn.RepresentativeTests: void testMenu()>,['id@com.cnn.mobile.android.phone:id/settings_item_menu'],[{}],"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn']",cnn,fox,atm,[],[],[],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,0,0,1,NA,NA,1.0,2.0
<cnn.RepresentativeTests: void testTerms()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_terms_conditions']","[{}, {}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]']",cnn,fox,atm,[],[],['id@com.cnn.mobile.android.phone:id/tv_terms_conditions'],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,0,1,1,NA,0.0,0.5,3.0
<cnn.RepresentativeTests: void testSearch()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']","[{}, {}]","['id@jp.gocro.smartnews.android:id/searchTextView', 'id@jp.gocro.smartnews.android:id/search_src_text']",cnn,smartnews,atm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']",[],0,0,2,0,NA,0.0,0.0,2.0
<cnn.RepresentativeTests: void testDetail()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']","[{}, {}, {}]","['id@jp.gocro.smartnews.android:id/searchTextView', 'id@jp.gocro.smartnews.android:id/search_src_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[1]']",cnn,smartnews,atm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']",[],0,0,3,0,NA,0.0,0.0,3.0
<cnn.RepresentativeTests: void testAddBookmark()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save']","[{}, {}, {}, {}]",[],cnn,smartnews,atm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']",['id@com.cnn.mobile.android.phone:id/toolbar_save'],0,0,3,1,NA,0.0,0.25,2.0
<cnn.RepresentativeTests: void testRemoveBookmark()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save', 'id@com.cnn.mobile.android.phone:id/toolbar_back_button_container', 'id@com.cnn.mobile.android.phone:id/saved_story_item_menu', 'id@com.cnn.mobile.android.phone:id/deleteButton']","[{}, {}, {}, {}, {}, {}, {}]",[],cnn,smartnews,atm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']","['id@com.cnn.mobile.android.phone:id/toolbar_save', 'id@com.cnn.mobile.android.phone:id/toolbar_back_button_container', 'id@com.cnn.mobile.android.phone:id/saved_story_item_menu', 'id@com.cnn.mobile.android.phone:id/deleteButton']",0,0,3,4,NA,0.0,0.5714285714285714,3.0
<cnn.RepresentativeTests: void testAccount()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_tv_login']","[{}, {}]",[],cnn,smartnews,atm,[],[],[],"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_tv_login']",0,0,0,2,NA,NA,1.0,1.0
<cnn.RepresentativeTests: void testCategory()>,"['xpath@//androidx.appcompat.app.a.c[@content-desc=""World""]']",[{}],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.RelativeLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.view.View[1]'],cnn,smartnews,atm,[],[],"['xpath@//androidx.appcompat.app.a.c[@content-desc=""World""]']",[],0,0,1,0,NA,0.0,0.0,1.0
<cnn.RepresentativeTests: void testContact()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_feedback_link']","[{}, {}]","['id@jp.gocro.smartnews.android:id/settingButton', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[7]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.webkit.WebView/android.webkit.WebView/android.view.View[1]/android.view.View[2]/android.view.View[2]/android.view.View']",cnn,smartnews,atm,[],[],['id@com.cnn.mobile.android.phone:id/tv_feedback_link'],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,0,1,1,NA,0.0,0.5,3.0
<cnn.RepresentativeTests: void testMenu()>,['id@com.cnn.mobile.android.phone:id/settings_item_menu'],[{}],['id@jp.gocro.smartnews.android:id/settingButton'],cnn,smartnews,atm,[],[],[],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,0,0,1,NA,NA,1.0,1.0
<cnn.RepresentativeTests: void testTerms()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_terms_conditions']","[{}, {}]","['id@jp.gocro.smartnews.android:id/settingButton', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[10]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.ListView/android.widget.LinearLayout[2]']",cnn,smartnews,atm,[],[],['id@com.cnn.mobile.android.phone:id/tv_terms_conditions'],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,0,1,1,NA,0.0,0.5,3.0
<cnn.RepresentativeTests: void testSearch()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']","[{}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.thomsonreuters.reuters:id/menu_actionbar_homepage_search_button', 'id@com.thomsonreuters.reuters:id/menu_search_text']",cnn,reuters,atm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']",[],0,0,2,0,NA,0.0,0.0,3.0
<cnn.RepresentativeTests: void testDetail()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']","[{}, {}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.thomsonreuters.reuters:id/menu_actionbar_homepage_search_button', 'id@com.thomsonreuters.reuters:id/menu_search_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ViewFlipper/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout']",cnn,reuters,atm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']",[],0,0,3,0,NA,0.0,0.0,4.0
<cnn.RepresentativeTests: void testAddBookmark()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save']","[{}, {}, {}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.thomsonreuters.reuters:id/menu_actionbar_homepage_search_button', 'id@com.thomsonreuters.reuters:id/menu_search_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ViewFlipper/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout', 'id@com.thomsonreuters.reuters:id/menu_save']",cnn,reuters,atm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save']",[],0,0,4,0,NA,0.0,0.0,5.0
<cnn.RepresentativeTests: void testRemoveBookmark()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save', 'id@com.cnn.mobile.android.phone:id/toolbar_back_button_container', 'id@com.cnn.mobile.android.phone:id/saved_story_item_menu', 'id@com.cnn.mobile.android.phone:id/deleteButton']","[{}, {}, {}, {}, {}, {}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.thomsonreuters.reuters:id/menu_actionbar_homepage_search_button', 'id@com.thomsonreuters.reuters:id/menu_search_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ViewFlipper/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout', 'id@com.thomsonreuters.reuters:id/menu_save', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.ExpandableListView/android.widget.FrameLayout[7]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.ViewFlipper/android.view.ViewGroup/android.widget.ViewFlipper/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout', 'xpath@/android.widget.TextView[@content-desc=""Save""]']",cnn,reuters,atm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save', 'id@com.cnn.mobile.android.phone:id/toolbar_back_button_container', 'id@com.cnn.mobile.android.phone:id/saved_story_item_menu', 'id@com.cnn.mobile.android.phone:id/deleteButton']",[],0,0,7,0,NA,0.0,0.0,10.0
