method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<cnn.RepresentativeTests: void testAddBookmark()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save']","[{}, {}, {}, {""id"": """", ""class"": ""android.view.View"", ""bounds"": ""[0,0][0,0]""}]","['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']",cnn,newsrepublic,gtm,[],['id@com.cnn.mobile.android.phone:id/toolbar_save'],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']",[],0,1,3,0,0.0,0.0,0.0,5.0
<cnn.RepresentativeTests: void testRemoveBookmark()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save', 'id@com.cnn.mobile.android.phone:id/toolbar_back_button_container', 'id@com.cnn.mobile.android.phone:id/saved_story_item_menu', 'id@com.cnn.mobile.android.phone:id/deleteButton']","[{}, {}, {}, {""id"": """", ""class"": ""android.view.View"", ""bounds"": ""[0,0][0,0]""}, {}, {}, {""id"": ""com.mobilesrepublic.appy:id/right_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[906,70][1069,196]""}]","['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]', 'id@com.mobilesrepublic.appy:id/back', 'id@com.mobilesrepublic.appy:id/back', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_saved', 'id@com.mobilesrepublic.appy:id/root', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']",cnn,newsrepublic,gtm,[],"['id@com.cnn.mobile.android.phone:id/toolbar_save', 'id@com.cnn.mobile.android.phone:id/deleteButton']","['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_back_button_container', 'id@com.cnn.mobile.android.phone:id/saved_story_item_menu']",[],0,2,5,0,0.0,0.0,0.0,13.0
<cnn.RepresentativeTests: void testAccount()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_tv_login']","[{}, {""id"": ""com.mobilesrepublic.appy:id/privacy_safety_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[42,1698][417,1760]""}]",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]'],cnn,newsrepublic,gtm,[],['id@com.cnn.mobile.android.phone:id/tv_tv_login'],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],[],0,1,1,0,0.0,0.0,0.0,1.0
<cnn.RepresentativeTests: void testCategory()>,"['xpath@//androidx.appcompat.app.a.c[@content-desc=""World""]']",[{}],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.FrameLayout[2]'],cnn,newsrepublic,gtm,[],[],"['xpath@//androidx.appcompat.app.a.c[@content-desc=""World""]']",[],0,0,1,0,NA,0.0,0.0,1.0
<cnn.RepresentativeTests: void testContact()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_feedback_link']","[{}, {""id"": ""com.mobilesrepublic.appy:id/legal_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[651,1957][1080,2004]""}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_feedback']",cnn,newsrepublic,gtm,[],['id@com.cnn.mobile.android.phone:id/tv_feedback_link'],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],[],0,1,1,0,0.0,0.0,0.0,3.0
<cnn.RepresentativeTests: void testMenu()>,['id@com.cnn.mobile.android.phone:id/settings_item_menu'],[{}],"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back']",cnn,newsrepublic,gtm,[],[],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],[],0,0,1,0,NA,0.0,0.0,2.0
<cnn.RepresentativeTests: void testTerms()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_terms_conditions']","[{}, {}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_settings', 'id@com.mobilesrepublic.appy:id/privacy_safety', 'id@com.mobilesrepublic.appy:id/privacy_setting_service_terms']",cnn,newsrepublic,gtm,[],[],"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_terms_conditions']",[],0,0,2,0,NA,0.0,0.0,5.0
<cnn.RepresentativeTests: void testSearch()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']","[{}, {}]",[],cnn,fox,gtm,[],[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']",0,0,0,2,NA,NA,1.0,1.0
<cnn.RepresentativeTests: void testDetail()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']","[{}, {}, {}]",['id@com.foxnews.android:id/big_top_item_container'],cnn,fox,gtm,[],[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]'],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']",0,0,1,2,NA,0.0,0.6666666666666666,1.0
<cnn.RepresentativeTests: void testAddBookmark()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save']","[{}, {}, {}, {""id"": ""com.foxnews.android:id/embedded_video_description"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1838][1080,2144]""}]","['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save']",cnn,fox,gtm,[],['id@com.cnn.mobile.android.phone:id/toolbar_save'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]'],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']",0,1,1,2,0.0,0.0,0.5,2.0
<cnn.RepresentativeTests: void testRemoveBookmark()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_save', 'id@com.cnn.mobile.android.phone:id/toolbar_back_button_container', 'id@com.cnn.mobile.android.phone:id/saved_story_item_menu', 'id@com.cnn.mobile.android.phone:id/deleteButton']","[{}, {}, {}, {""id"": ""com.foxnews.android:id/embedded_video_description"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1838][1080,2144]""}, {}, {}, {}]","['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save', 'xpath@//android.widget.ImageButton[@content-desc=""Back""]', 'id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/component_headline_item_container', 'id@com.foxnews.android:id/save']",cnn,fox,gtm,[],['id@com.cnn.mobile.android.phone:id/toolbar_save'],"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]', 'id@com.cnn.mobile.android.phone:id/toolbar_back_button_container', 'id@com.cnn.mobile.android.phone:id/deleteButton']","['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'id@com.cnn.mobile.android.phone:id/saved_story_item_menu']",0,1,3,3,0.0,0.0,0.42857142857142855,6.0
<cnn.RepresentativeTests: void testAccount()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_tv_login']","[{}, {""id"": ""com.foxnews.android:id/watch_tv_button"", ""class"": ""android.widget.Button"", ""bounds"": ""[870,112][1038,175]""}]",['id@com.foxnews.android:id/navbar_for_you'],cnn,fox,gtm,[],['id@com.cnn.mobile.android.phone:id/tv_tv_login'],[],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,1,0,1,0.0,NA,0.5,1.0
<cnn.RepresentativeTests: void testCategory()>,"['xpath@//androidx.appcompat.app.a.c[@content-desc=""World""]']",[{}],"['id@com.foxnews.android:id/navbar_browse', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]']",cnn,fox,gtm,[],[],"['xpath@//androidx.appcompat.app.a.c[@content-desc=""World""]']",[],0,0,1,0,NA,0.0,0.0,2.0
<cnn.RepresentativeTests: void testContact()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_feedback_link']","[{}, {""id"": ""com.foxnews.android:id/settings_provider"", ""class"": ""android.widget.TextView"", ""bounds"": ""[42,413][1038,475]""}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]']",cnn,fox,gtm,[],['id@com.cnn.mobile.android.phone:id/tv_feedback_link'],[],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,1,0,1,0.0,NA,0.5,3.0
<cnn.RepresentativeTests: void testMenu()>,['id@com.cnn.mobile.android.phone:id/settings_item_menu'],[{}],"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn']",cnn,fox,gtm,[],[],[],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,0,0,1,NA,NA,1.0,2.0
<cnn.RepresentativeTests: void testTerms()>,"['id@com.cnn.mobile.android.phone:id/settings_item_menu', 'id@com.cnn.mobile.android.phone:id/tv_terms_conditions']","[{}, {}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]']",cnn,fox,gtm,[],[],['id@com.cnn.mobile.android.phone:id/tv_terms_conditions'],['id@com.cnn.mobile.android.phone:id/settings_item_menu'],0,0,1,1,NA,0.0,0.5,3.0
<cnn.RepresentativeTests: void testSearch()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']","[{}, {}]","['id@jp.gocro.smartnews.android:id/searchTextView', 'id@jp.gocro.smartnews.android:id/search_src_text']",cnn,smartnews,gtm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText']",[],0,0,2,0,NA,0.0,0.0,2.0
<cnn.RepresentativeTests: void testDetail()>,"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']","[{}, {}, {}]","['id@jp.gocro.smartnews.android:id/searchTextView', 'id@jp.gocro.smartnews.android:id/search_src_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[1]']",cnn,smartnews,gtm,[],[],"['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']",[],0,0,3,0,NA,0.0,0.0,3.0
